model,dataset,demographics,iteration,auc,metric
paraphrase-multilingual-MiniLM-L12-v2,rai,Unknown,7,0.3660531777679306,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,rai,Mand,7,0.34518594844935757,binary_auc
dfm-sentence-encoder-large,rai,Unknown,1,0.3426875523455989,binary_auc
text-embedding-3-small,rai,Unknown,9,0.3613667981619884,binary_auc
bge-m3,rai,Unknown,9,0.39124262144707095,binary_auc
text-embedding-3-small,welfare,3,1,0.4808833315394669,binary_auc
multilingual-e5-base,welfare,11,3,0.3824839381588641,binary_auc
paraphrase-multilingual-mpnet-base-v2,welfare,4,9,0.5533141633022127,binary_auc
potion-base-2M,welfare,2,0,0.1513312332527201,binary_auc
paraphrase-multilingual-mpnet-base-v2,rai,Kvinde,2,0.4263179931394321,binary_auc
mxbai-embed-large-v1,rai,Mand,6,0.22303808288085125,binary_auc
nb-sbert-base,welfare,4,9,0.4850272464163346,binary_auc
model2vecdk,welfare,1,9,0.4276099089430339,binary_auc
text-embedding-3-large,welfare,11,0,0.5099732162609318,binary_auc
model2vecdk-stem,welfare,1,3,0.37105723505790833,binary_auc
text-embedding-3-small,welfare,11,0,0.4717339877713281,binary_auc
multilingual-e5-large,welfare,1,3,0.4517276693492404,binary_auc
M2V_base_glove,welfare,3,8,-0.0019350751565363812,binary_auc
paraphrase-multilingual-mpnet-base-v2,welfare,11,6,0.5718549460638775,binary_auc
snowflake-arctic-embed-l-v2.0,welfare,11,8,0.48845603493284834,binary_auc
Qwen3-Embedding-0.6B,rai,Unknown,5,0.22762065336768222,binary_auc
potion-base-8M,welfare,4,5,0.2814016123925952,binary_auc
multilingual-e5-large,rai,Mand,4,0.3201952783426242,binary_auc
M2V_base_glove_subword,welfare,4,9,0.2608935807167163,binary_auc
LaBSE,welfare,1,9,0.5011682901626163,binary_auc
multilingual-e5-small,welfare,11,5,0.37632608147941055,binary_auc
text-embedding-3-small,rai,Kvinde,7,0.34961455009595716,binary_auc
text-embedding-3-large,welfare,1,5,0.5438629612653437,binary_auc
Qwen3-Embedding-0.6B,welfare,4,2,0.21328045216191063,binary_auc
mmBERTscandi-base-embedding,rai,Unknown,0,0.3784281606827849,binary_auc
potion-base-2M,rai,Mand,0,0.15284652379660288,binary_auc
text-embedding-3-large,welfare,1,8,0.5433643308482924,binary_auc
multilingual-e5-large-instruct,welfare,11,5,0.5052777804811844,binary_auc
potion-multilingual-128M,rai,Kvinde,2,0.2732808237878656,binary_auc
static-similarity-mrl-multilingual-v1,rai,Unknown,4,0.29077985165838405,binary_auc
potion-base-2M,welfare,1,2,0.18248184883049465,binary_auc
text-embedding-3-large,welfare,11,4,0.5062136450486127,binary_auc
LaBSE,rai,Unknown,3,0.337513295522266,binary_auc
M2V_base_glove_subword,welfare,1,0,0.20925907289837828,binary_auc
EmbeddingGemma-Scandi-300m,welfare,11,1,0.537009427864889,binary_auc
EmbeddingGemma-Scandi-300m,welfare,4,2,0.5166851209122038,binary_auc
mmBERTscandi-base-embedding,welfare,4,6,0.4014581175488857,binary_auc
Qwen3-Embedding-0.6B,rai,Mand,1,0.1601736889993586,binary_auc
Qwen3-Embedding-Scandi-0.6B,welfare,2,5,0.30318722801585785,binary_auc
potion-base-4M,rai,Mand,1,0.1628251292618206,binary_auc
model2vecdk,rai,Kvinde,7,0.3103266180145847,binary_auc
M2V_base_glove_subword,welfare,2,0,0.16346897844318037,binary_auc
xlm-roberta-base,welfare,3,5,0.06848207906677267,binary_auc
bge-m3,welfare,2,4,0.4793743913681406,binary_auc
text-embedding-3-small,rai,Mand,0,0.31640380010699143,binary_auc
text-embedding-ada-002,welfare,11,1,0.4743081902101762,binary_auc
multilingual-e5-base,welfare,11,5,0.37946864630733734,binary_auc
multilingual-e5-large-instruct,welfare,4,7,0.484112231567239,binary_auc
dfm-sentence-encoder-large,rai,Unknown,9,0.3245912245414824,binary_auc
model2vecdk,welfare,1,5,0.41915279046483567,binary_auc
nb-sbert-base,rai,Kvinde,0,0.3794903859843537,binary_auc
snowflake-arctic-embed-l-v2.0,welfare,4,7,0.4810583887101586,binary_auc
EmbeddingGemma-Scandi-300m,welfare,3,9,0.5462739700957852,binary_auc
model2vecdk,welfare,2,4,0.34279292962188185,binary_auc
model2vecdk,rai,Kvinde,3,0.31108070974899643,binary_auc
xlm-roberta-large,welfare,3,6,0.18328029016101147,binary_auc
potion-multilingual-128M,welfare,4,9,0.4311437039453349,binary_auc
Qwen3-Embedding-Scandi-0.6B,welfare,3,1,0.3093236250231277,binary_auc
nb-sbert-base,welfare,2,6,0.4853818521203879,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,rai,Unknown,8,0.3559305583645677,binary_auc
EmbeddingGemma-Scandi-300m,rai,Unknown,8,0.3946993894294494,binary_auc
multilingual-e5-large-instruct,welfare,2,0,0.5359555061631983,binary_auc
dfm-sentence-encoder-large,welfare,3,6,0.37363452356487686,binary_auc
text-embedding-3-small,welfare,2,6,0.4766044163595788,binary_auc
M2V_base_glove,welfare,2,0,-0.03622840280584327,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,rai,Kvinde,9,0.36110284851983093,binary_auc
nb-sbert-base,welfare,1,8,0.5398524521241207,binary_auc
M2V_base_glove_subword,welfare,4,1,0.26374818463496524,binary_auc
text-embedding-3-small,rai,Kvinde,0,0.348645821510504,binary_auc
multilingual-e5-large-instruct,welfare,3,5,0.5355546181638485,binary_auc
paraphrase-multilingual-mpnet-base-v2,welfare,4,6,0.5547709924649328,binary_auc
EmbeddingGemma-Scandi-300m,rai,Mand,6,0.357552988000595,binary_auc
Qwen3-Embedding-Scandi-0.6B,welfare,2,1,0.299369203664625,binary_auc
bge-m3,welfare,4,3,0.44180325781598556,binary_auc
m2v-dfm-large,rai,Unknown,5,0.37499582221889044,binary_auc
mxbai-embed-large-v1,welfare,11,2,0.2369193660471881,binary_auc
dfm-sentence-encoder-large,rai,Unknown,0,0.340785305888935,binary_auc
M2V_base_glove,rai,Mand,2,0.08964187079244144,binary_auc
LaBSE,welfare,2,3,0.4357300086642454,binary_auc
M2V_base_glove,welfare,4,3,0.038104521373030296,binary_auc
model2vecdk,rai,Mand,3,0.29835781275971157,binary_auc
multilingual-e5-small,welfare,1,5,0.42924632379133904,binary_auc
xlm-roberta-large,welfare,1,7,0.15191658223546023,binary_auc
text-embedding-ada-002,welfare,4,8,0.44684710495816304,binary_auc
Qwen3-Embedding-0.6B,rai,Kvinde,5,0.17357892859122767,binary_auc
bge-m3,welfare,3,2,0.45140874503180634,binary_auc
multilingual-e5-small,welfare,4,8,0.3626519186695148,binary_auc
model2vecdk,rai,Mand,0,0.29933866399310677,binary_auc
potion-multilingual-128M,welfare,3,3,0.41825411481118324,binary_auc
potion-base-4M,welfare,4,0,0.26662884816370924,binary_auc
static-similarity-mrl-multilingual-v1,rai,Mand,4,0.257525557639483,binary_auc
M2V_base_glove_subword,welfare,3,6,0.21412631399527254,binary_auc
mxbai-embed-large-v1,rai,Unknown,1,0.24788276651030194,binary_auc
EmbeddingGemma-Scandi-300m,rai,Mand,3,0.357536551108617,binary_auc
xlm-roberta-base,welfare,2,0,0.05426897979177103,binary_auc
multilingual-e5-large,welfare,11,0,0.4241110307282826,binary_auc
model2vecdk-stem,welfare,1,7,0.36149770779282686,binary_auc
model2vecdk,welfare,3,8,0.39474293900864216,binary_auc
M2V_base_output,rai,Kvinde,3,0.1294742579374416,binary_auc
LaBSE,rai,Unknown,9,0.34328486593800406,binary_auc
text-embedding-3-large,welfare,2,7,0.484006977495496,binary_auc
xlm-roberta-large,rai,Kvinde,1,0.14109120212219192,binary_auc
model2vecdk,rai,Unknown,9,0.3251013440230555,binary_auc
text-embedding-ada-002,welfare,11,9,0.47585164153344744,binary_auc
Qwen3-Embedding-0.6B,welfare,4,1,0.21247264229492363,binary_auc
LaBSE,welfare,2,6,0.439337888456817,binary_auc
potion-base-8M,welfare,11,0,0.24435467911827732,binary_auc
mxbai-embed-large-v1,welfare,1,8,0.2557150638930274,binary_auc
potion-base-2M,rai,Unknown,9,0.1375995915678756,binary_auc
potion-base-4M,welfare,4,9,0.2711178159260972,binary_auc
Qwen3-Embedding-0.6B,welfare,1,3,0.3425455857949468,binary_auc
xlm-roberta-base,welfare,11,0,0.07869219413868828,binary_auc
Qwen3-Embedding-Scandi-0.6B,rai,Mand,4,0.30069601529649054,binary_auc
paraphrase-multilingual-mpnet-base-v2,welfare,2,7,0.528800926786324,binary_auc
multilingual-e5-small,welfare,3,7,0.3674751607277704,binary_auc
potion-base-2M,rai,Unknown,5,0.14275704171139192,binary_auc
potion-base-2M,rai,Mand,8,0.15393084333766957,binary_auc
snowflake-arctic-embed-l-v2.0,welfare,2,6,0.513715166892156,binary_auc
multilingual-e5-large,rai,Unknown,4,0.37453764870927686,binary_auc
potion-base-4M,welfare,3,8,0.21647542928023408,binary_auc
potion-multilingual-128M,rai,Unknown,6,0.28287028733270964,binary_auc
snowflake-arctic-embed-l-v2.0,welfare,2,1,0.5143893102119743,binary_auc
static-similarity-mrl-multilingual-v1,welfare,11,1,0.3386872323074195,binary_auc
Qwen3-Embedding-Scandi-0.6B,welfare,1,2,0.3669138452693531,binary_auc
snowflake-arctic-embed-l-v2.0,welfare,3,1,0.47789293379012215,binary_auc
multilingual-e5-base,welfare,1,0,0.4349430397978036,binary_auc
paraphrase-multilingual-mpnet-base-v2,welfare,11,0,0.5711032754191012,binary_auc
multilingual-e5-large,welfare,11,9,0.4216364110781383,binary_auc
dfm-sentence-encoder-large,welfare,2,9,0.3318417178364268,binary_auc
m2v-dfm-large,welfare,11,9,0.3943844423861309,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,rai,Mand,6,0.3439729931007052,binary_auc
LaBSE,welfare,1,4,0.5038352753127135,binary_auc
multilingual-e5-small,welfare,3,9,0.36783543725763646,binary_auc
xlm-roberta-base,welfare,11,4,0.07403005648654074,binary_auc
multilingual-e5-small,welfare,11,6,0.3859457653904741,binary_auc
M2V_base_glove_subword,welfare,11,7,0.2423908179450989,binary_auc
multilingual-e5-large-instruct,welfare,11,1,0.5069389250488024,binary_auc
mmBERTscandi-base-embedding,welfare,1,3,0.4340887872934916,binary_auc
snowflake-arctic-embed-l-v2.0,welfare,2,5,0.510368591224213,binary_auc
mxbai-embed-large-v1,rai,Mand,9,0.2252219031195965,binary_auc
M2V_base_output,rai,Kvinde,9,0.131070251015416,binary_auc
potion-base-2M,welfare,11,8,0.22399143365893773,binary_auc
M2V_base_glove,rai,Kvinde,5,0.0319375008267972,binary_auc
model2vecdk-stem,rai,Kvinde,6,0.31133757148260705,binary_auc
multilingual-e5-large-instruct,rai,Mand,3,0.41088184159567687,binary_auc
static-similarity-mrl-multilingual-v1,rai,Kvinde,8,0.22722210250627084,binary_auc
LaBSE,rai,Kvinde,0,0.3079260447773475,binary_auc
multilingual-e5-base,rai,Kvinde,9,0.30872603337224047,binary_auc
EmbeddingGemma-Scandi-300m,welfare,2,2,0.4752532035085871,binary_auc
static-similarity-mrl-multilingual-v1,rai,Unknown,8,0.29389056196705127,binary_auc
nb-sbert-base,welfare,4,5,0.48712610019737423,binary_auc
mxbai-embed-large-v1,welfare,4,5,0.19843352613267456,binary_auc
Qwen3-Embedding-Scandi-0.6B,rai,Kvinde,5,0.29996799982705347,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,rai,Mand,5,0.3444264301829428,binary_auc
M2V_base_glove,welfare,4,1,0.03274927504984315,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,11,0,0.5427146938093503,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,rai,Kvinde,7,0.36076239017757045,binary_auc
M2V_base_glove_subword,welfare,2,1,0.16595135144476372,binary_auc
dfm-sentence-encoder-large,welfare,11,2,0.36338374632119314,binary_auc
xlm-roberta-base,welfare,1,5,0.0995409061007846,binary_auc
model2vecdk-stem,welfare,1,5,0.36776234349532133,binary_auc
paraphrase-multilingual-mpnet-base-v2,welfare,1,4,0.5940490523583217,binary_auc
m2v-dfm-large,welfare,3,2,0.4254690404534393,binary_auc
xlm-roberta-large,rai,Mand,3,0.1359695039859344,binary_auc
potion-multilingual-128M,rai,Mand,2,0.2872855351783753,binary_auc
potion-base-4M,rai,Kvinde,0,0.1356927545691236,binary_auc
paraphrase-multilingual-mpnet-base-v2,welfare,4,2,0.5538707183583567,binary_auc
model2vecdk-stem,welfare,3,0,0.34937654078295977,binary_auc
text-embedding-ada-002,welfare,3,5,0.46276370070663936,binary_auc
nb-sbert-base,rai,Unknown,5,0.3835182101813135,binary_auc
LaBSE,rai,Unknown,4,0.3493358454943812,binary_auc
multilingual-e5-large,rai,Kvinde,7,0.3333862847759608,binary_auc
multilingual-e5-small,welfare,4,4,0.3648051609991967,binary_auc
multilingual-e5-large-instruct,rai,Kvinde,0,0.43623098856705816,binary_auc
Qwen3-Embedding-Scandi-0.6B,welfare,11,0,0.29745203806246473,binary_auc
multilingual-e5-small,welfare,1,9,0.425218950312375,binary_auc
text-embedding-ada-002,rai,Mand,2,0.3484823181691593,binary_auc
Qwen3-Embedding-0.6B,welfare,4,4,0.20934010134692096,binary_auc
m2v-dfm-large,welfare,2,9,0.3493814189460809,binary_auc
mxbai-embed-large-v1,welfare,2,8,0.18853188268004759,binary_auc
potion-base-8M,welfare,3,0,0.23026251245606577,binary_auc
m2v-dfm-large,rai,Mand,6,0.3429144108180357,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,rai,Mand,1,0.3433509484883542,binary_auc
nb-sbert-base,welfare,3,5,0.49382133790136623,binary_auc
potion-base-8M,welfare,2,2,0.18320503899702265,binary_auc
potion-base-2M,welfare,1,5,0.17905296684784539,binary_auc
model2vecdk-stem,welfare,11,7,0.400864196546699,binary_auc
bge-m3,rai,Mand,2,0.33116181271401585,binary_auc
M2V_base_glove_subword,rai,Unknown,2,0.1297669750644349,binary_auc
snowflake-arctic-embed-l-v2.0,welfare,4,8,0.4758270738833007,binary_auc
mmBERTscandi-base-embedding,rai,Kvinde,0,0.305288985884776,binary_auc
m2v-dfm-large,welfare,11,7,0.3949283463568639,binary_auc
m2v-dfm-large,rai,Kvinde,4,0.3277029540620008,binary_auc
Qwen3-Embedding-Scandi-0.6B,welfare,4,5,0.3198051506961347,binary_auc
potion-base-2M,welfare,11,7,0.22741654928607372,binary_auc
model2vecdk-stem,welfare,4,2,0.33428444528324214,binary_auc
text-embedding-3-large,rai,Kvinde,5,0.41063879336682285,binary_auc
potion-base-8M,rai,Kvinde,7,0.14203209011181997,binary_auc
multilingual-e5-large,rai,Kvinde,8,0.33159450010055697,binary_auc
xlm-roberta-large,rai,Unknown,1,0.1730904433942605,binary_auc
multilingual-e5-base,rai,Unknown,7,0.383732038985773,binary_auc
Qwen3-Embedding-Scandi-0.6B,rai,Kvinde,4,0.302184434911792,binary_auc
xlm-roberta-large,welfare,1,3,0.14421198616062555,binary_auc
snowflake-arctic-embed-l-v2.0,rai,Unknown,6,0.4284424806788993,binary_auc
nb-sbert-base,welfare,4,0,0.49096675927784356,binary_auc
nb-sbert-base,welfare,1,4,0.5350449867705239,binary_auc
multilingual-e5-large,rai,Mand,5,0.32297999959617874,binary_auc
Qwen3-Embedding-Scandi-0.6B,welfare,4,6,0.3151833672945996,binary_auc
paraphrase-multilingual-mpnet-base-v2,welfare,11,4,0.5695468591716607,binary_auc
dfm-sentence-encoder-large,welfare,11,3,0.34802236541010567,binary_auc
